0.00;-47.02;0.00;0;-102676.054688
0.00;-47.02;0.00;0;-101664.265625
0.00;-47.02;0.00;0;-100672.242188
0.00;-47.02;0.00;0;-99699.398438
0.00;-47.02;0.00;0;-98274.921875
0.00;-47.02;0.00;0;-96437.851563
0.00;-47.02;0.00;0;-95104.429688
0.00;-47.02;0.00;0;-93807.335938
0.00;-47.02;0.00;0;-92545.125000
0.00;-47.02;0.00;0;-91316.468750
0.00;-47.02;0.00;0;-90120.007813
0.00;-47.02;0.00;0;-88954.476563
0.00;-47.02;0.00;0;-87818.703125
0.00;-47.02;0.00;0;-87077.367188
0.00;-47.02;0.00;0;-86348.453125
0.00;-47.02;0.00;0;-85631.617188
0.00;-47.02;0.00;0;-84926.562500
0.00;-47.02;0.00;0;-84233.062500
0.00;-47.02;0.00;0;-83550.851563
0.00;-47.02;0.00;0;-82879.648438
0.00;-47.02;0.00;0;-82219.164063
0.00;-47.02;0.00;0;-81569.101563
0.00;-47.02;0.00;0;-80929.226563
0.00;-47.02;0.00;0;-80299.304688
0.00;-47.02;0.00;0;-79679.085938
0.00;-47.02;0.00;0;-79068.375000
0.00;-47.02;0.00;0;-78466.953125
0.00;-47.02;0.00;0;-77874.617188
0.00;-47.02;0.00;0;-77291.187500
0.00;-47.02;0.00;0;-76716.445313
0.00;-47.02;0.00;0;-76150.218750
0.00;-47.02;0.00;0;-75316.359375
0.00;-47.02;0.00;0;-74770.484375
0.00;-47.02;0.00;0;-74232.484375
0.00;-47.02;0.00;0;-73702.203125
0.00;-47.02;0.00;0;-72920.882813
0.00;-47.02;0.00;0;-71904.578125
0.00;-47.02;0.00;0;-70916.257813
0.00;-47.02;0.00;0;-69718.367188
0.00;-47.02;0.00;0;-68333.273438
0.00;-47.02;0.00;0;-67883.781250
0.00;-47.02;0.00;0;-67440.140625
0.00;-47.02;0.00;0;-67002.234375
0.00;-47.02;0.00;0;-66569.992188
0.00;-47.02;0.00;0;-66143.304688
0.00;-47.02;0.00;0;-65722.015625
0.00;-47.02;0.00;0;-65306.085938
0.00;-47.02;0.00;0;-64895.441406
0.00;-47.02;0.00;0;-64489.843750
0.00;-47.02;0.00;0;-63693.734375
0.00;-47.02;0.00;0;-62917.011719
0.00;-47.02;0.00;0;-62535.691406
0.00;-47.02;0.00;0;-62159.019531
0.00;-47.02;0.00;0;-61786.886719
0.00;-47.02;0.00;0;-61419.175781
0.00;-47.02;0.00;0;-61055.804688
0.00;-47.02;0.00;0;-60696.699219
0.00;-47.02;0.00;0;-60341.808594
0.00;-47.02;0.00;0;-59991.054688
0.00;-47.02;0.00;0;-59644.351563
0.00;-47.02;0.00;0;-59301.640625
0.00;-47.02;0.00;0;-58962.839844
0.00;-47.02;0.00;0;-58627.886719
0.00;-47.02;0.00;0;-58296.652344
0.00;-47.02;0.00;0;-57969.125000
0.00;-47.02;0.00;0;-57645.250000
0.00;-47.02;0.00;0;-57324.964844
0.00;-47.02;0.00;0;-57008.218750
0.00;-47.02;0.00;0;-56694.984375
0.00;-47.02;0.00;0;-56385.214844
0.00;-47.02;0.00;0;-56078.839844
0.00;-47.02;0.00;0;-55775.777344
0.00;-47.02;0.00;0;-55475.960938
0.00;-47.02;0.00;0;-55179.335938
0.00;-47.02;0.00;0;-54885.843750
0.00;-47.02;0.00;0;-54595.460938
0.00;-47.02;0.00;0;-54308.152344
0.00;-47.02;0.00;0;-53882.835938
0.00;-47.02;0.00;0;-53325.960938
0.00;-47.02;0.00;0;-52780.410156
0.00;-47.02;0.00;0;-52378.468750
0.00;-47.02;0.00;0;-51982.582031
0.00;-47.02;0.00;0;-51592.628906
0.00;-47.02;0.00;0;-51335.882813
0.00;-47.02;0.00;0;-51081.644531
0.00;-47.02;0.00;0;-50829.878906
0.00;-47.02;0.00;0;-50580.585938
0.00;-47.02;0.00;0;-50333.726563
0.00;-47.02;0.00;0;-50089.253906
0.00;-47.01;0.00;0;-49847.140625
0.00;-47.01;0.00;0;-49607.371094
0.00;-47.01;0.00;0;-49369.910156
0.00;-47.01;0.00;0;-49134.714844
0.00;-47.01;0.00;0;-48901.761719
0.00;-47.01;0.00;0;-48556.464844
0.00;-47.01;0.00;0;-48216.007813
0.00;-47.01;0.00;0;-47880.281250
0.00;-47.01;0.00;0;-47549.203125
0.00;-47.01;0.00;0;-47007.562500
0.00;-47.01;0.00;0;-46166.183594
0.00;-47.01;0.00;0;-45655.398438
0.00;-47.01;0.00;0;-44959.093750
0.00;-47.01;0.00;0;-43172.007813
0.00;-47.01;0.00;0;-42813.636719
0.00;-47.01;0.00;0;-42636.640625
0.00;-47.01;0.00;0;-42373.890625
0.00;-47.01;0.00;0;-42114.359375
0.00;-47.01;0.00;0;-41943.089844
0.00;-47.01;0.00;0;-41773.179688
0.00;-47.01;0.00;0;-41604.632813
0.00;-47.01;0.00;0;-41437.441406
0.00;-47.01;0.00;0;-41271.589844
0.00;-47.01;0.00;0;-41107.054688
0.00;-47.01;0.00;0;-40943.828125
0.00;-47.01;0.00;0;-40781.906250
0.00;-47.01;0.00;0;-40621.257813
0.00;-47.01;0.00;0;-40461.875000
0.00;-47.01;0.00;0;-40303.730469
0.00;-47.01;0.00;0;-40146.808594
0.00;-47.01;0.00;0;-39991.101563
0.00;-47.01;0.00;0;-39836.589844
0.00;-47.01;0.00;0;-39683.265625
0.00;-47.01;0.00;0;-39531.121094
0.00;-47.01;0.00;0;-39380.144531
0.00;-47.01;0.00;0;-39230.328125
0.00;-47.01;0.00;0;-39081.648438
0.00;-47.01;0.00;0;-38934.089844
0.00;-47.01;0.00;0;-38787.636719
0.00;-47.01;0.00;0;-38642.273438
0.00;-47.01;0.00;0;-38497.984375
0.00;-47.01;0.00;0;-38354.769531
0.00;-47.01;0.00;0;-38212.625000
0.00;-47.01;0.00;0;-38071.523438
0.00;-47.01;0.00;0;-37931.457031
0.00;-47.01;0.00;0;-37792.406250
0.00;-47.01;0.00;0;-37654.359375
0.00;-47.01;0.00;0;-37517.324219
0.00;-47.01;0.00;0;-37381.304688
0.00;-47.01;0.00;0;-37246.277344
0.00;-47.01;0.00;0;-37112.218750
0.00;-47.01;0.00;0;-36979.132813
0.00;-47.01;0.00;0;-36846.992188
0.00;-47.01;0.00;0;-36715.800781
0.00;-47.01;0.00;0;-36585.531250
0.00;-47.01;0.00;0;-36456.171875
0.00;-47.01;0.00;0;-36327.722656
0.00;-47.01;0.00;0;-36200.171875
0.00;-47.01;0.00;0;-36073.511719
0.00;-47.01;0.00;0;-35947.726563
0.00;-47.01;0.00;0;-35822.808594
0.00;-47.01;0.00;0;-35698.761719
0.00;-47.01;0.00;0;-35575.574219
0.00;-47.01;0.00;0;-35453.238281
0.00;-47.01;0.00;0;-35331.750000
0.00;-47.01;0.00;0;-35211.097656
0.00;-47.01;0.00;0;-35091.269531
0.00;-47.01;0.00;0;-34972.250000
0.00;-47.01;0.00;0;-34854.046875
0.00;-47.01;0.00;0;-34736.636719
0.00;-47.01;0.00;0;-34620.019531
0.00;-47.01;0.00;0;-34504.175781
0.00;-47.01;0.00;0;-34389.113281
0.00;-47.01;0.00;0;-34217.968750
0.00;-47.01;0.00;0;-34048.507813
0.00;-47.01;0.00;0;-33936.449219
0.00;-47.00;0.00;0;-33825.113281
0.00;-47.00;0.00;0;-33714.496094
0.00;-47.00;0.00;0;-33604.609375
0.00;-47.00;0.00;0;-33495.445313
0.00;-47.00;0.00;0;-33386.980469
0.00;-47.00;0.00;0;-33279.207031
0.00;-47.00;0.00;0;-33172.128906
0.00;-47.00;0.00;0;-33065.730469
0.00;-47.00;0.00;0;-32960.007813
0.00;-47.00;0.00;0;-32854.972656
0.00;-47.00;0.00;0;-32750.609375
0.00;-47.00;0.00;0;-32646.908203
0.00;-47.00;0.00;0;-32543.847656
0.00;-47.00;0.00;0;-32441.427734
0.00;-47.00;0.00;0;-32339.644531
0.00;-47.00;0.00;0;-32238.517578
0.00;-47.00;0.00;0;-32138.035156
0.00;-47.00;0.00;0;-32038.177734
0.00;-47.00;0.00;0;-31938.943359
0.00;-47.00;0.00;0;-31840.341797
0.00;-47.00;0.00;0;-31742.375000
0.00;-47.00;0.00;0;-31645.027344
0.00;-47.00;0.00;0;-31548.244141
0.00;-47.00;0.00;0;-31452.037109
0.00;-47.00;0.00;0;-31356.369141
0.00;-47.00;0.00;0;-31261.294922
0.00;-47.00;0.00;0;-31166.820313
0.00;-47.00;0.00;0;-31072.935547
0.00;-47.00;0.00;0;-30979.621094
0.00;-47.00;0.00;0;-30886.884766
0.00;-47.00;0.00;0;-30794.716797
0.00;-47.00;0.00;0;-30703.111328
0.00;-47.00;0.00;0;-30612.044922
0.00;-47.00;0.00;0;-30521.513672
0.00;-47.00;0.00;0;-30431.503906
0.00;-47.00;0.00;0;-30341.988281
0.00;-47.00;0.00;0;-30253.001953
0.00;-47.00;0.00;0;-30164.515625
0.00;-47.00;0.00;0;-30032.753906
0.00;-47.00;0.00;0;-29902.144531
0.00;-47.00;0.00;0;-29772.679688
0.00;-47.00;0.00;0;-29644.324219
0.00;-47.00;0.00;0;-29517.087891
0.00;-47.00;0.00;0;-29432.888672
0.00;-47.00;0.00;0;-29349.175781
0.00;-47.00;0.00;0;-29265.955078
0.00;-47.00;0.00;0;-29183.222656
0.00;-47.00;0.00;0;-29100.968750
0.00;-47.00;0.00;0;-29019.179688
0.00;-47.00;0.00;0;-28937.859375
0.00;-47.00;0.00;0;-28856.978516
0.00;-47.00;0.00;0;-28776.542969
0.00;-47.00;0.00;0;-28696.550781
0.00;-47.00;0.00;0;-28617.003906
0.00;-47.00;0.00;0;-28537.894531
0.00;-47.00;0.00;0;-28459.205078
0.00;-47.00;0.00;0;-28380.953125
0.00;-47.00;0.00;0;-28303.109375
0.00;-47.00;0.00;0;-28225.693359
0.00;-47.00;0.00;0;-28148.701172
0.00;-47.00;0.00;0;-28072.119141
0.00;-47.00;0.00;0;-27995.955078
0.00;-47.00;0.00;0;-27920.201172
0.00;-47.00;0.00;0;-27844.851563
0.00;-47.00;0.00;0;-27769.917969
0.00;-47.00;0.00;0;-27695.394531
0.00;-47.00;0.00;0;-27621.261719
0.00;-47.00;0.00;0;-27547.537109
0.00;-47.00;0.00;0;-27474.214844
0.00;-47.00;0.00;0;-27401.283203
0.00;-47.00;0.00;0;-27328.742188
0.00;-47.00;0.00;0;-27256.582031
0.00;-47.00;0.00;0;-27184.785156
0.00;-47.00;0.00;0;-27113.355469
0.00;-47.00;0.00;0;-27006.910156
0.00;-47.00;0.00;0;-26936.414063
0.00;-47.00;0.00;0;-26866.287109
0.00;-47.00;0.00;0;-26796.513672
0.00;-47.00;0.00;0;-26727.078125
0.00;-47.00;0.00;0;-26657.998047
0.00;-47.00;0.00;0;-26589.267578
0.00;-47.00;0.00;0;-26520.896484
0.00;-47.00;0.00;0;-26452.873047
0.00;-47.00;0.00;0;-26385.191406
0.00;-47.00;0.00;0;-26317.833984
0.00;-47.00;0.00;0;-26250.820313
0.00;-47.00;0.00;0;-26184.150391
0.00;-47.00;0.00;0;-26117.835938
0.00;-47.00;0.00;0;-26019.000000
0.00;-47.00;0.00;0;-25920.900391
0.00;-47.00;0.00;0;-25823.535156
0.00;-47.00;0.00;0;-25759.031250
0.00;-47.00;0.00;0;-25694.845703
0.00;-47.00;0.00;0;-25630.976563
0.00;-47.00;0.00;0;-25567.439453
0.00;-47.00;0.00;0;-25504.240234
0.00;-47.00;0.00;0;-25441.361328
0.00;-47.00;0.00;0;-25378.804688
0.00;-47.00;0.00;0;-25316.566406
0.00;-47.00;0.00;0;-25254.642578
0.00;-47.00;0.00;0;-25193.017578
0.00;-47.00;0.00;0;-25131.691406
0.00;-47.00;0.00;0;-25070.666016
0.00;-47.00;0.00;0;-25009.970703
0.00;-47.00;0.00;0;-24949.568359
0.00;-47.00;0.00;0;-24889.425781
0.00;-47.00;0.00;0;-24829.576172
0.00;-47.00;0.00;0;-24770.017578
0.00;-47.00;0.00;0;-24710.740234
0.00;-47.00;0.00;0;-24651.728516
0.00;-47.00;0.00;0;-24592.984375
0.00;-47.00;0.00;0;-24534.490234
0.00;-47.00;0.00;0;-24476.267578
0.00;-47.00;0.00;0;-24418.314453
0.00;-47.00;0.00;0;-24360.630859
0.00;-47.00;0.00;0;-24274.611328
0.00;-47.00;0.00;0;-24189.185547
0.00;-47.00;0.00;0;-24048.210938
0.00;-47.00;0.00;0;-23798.570313
0.00;-47.00;0.00;0;-23716.460938
0.00;-47.00;0.00;0;-23662.031250
0.00;-47.00;0.00;0;-23607.853516
0.00;-47.00;0.00;0;-23553.914063
0.00;-47.00;0.00;0;-23500.224609
0.00;-47.00;0.00;0;-23446.789063
0.00;-47.00;0.00;0;-23393.597656
0.00;-47.00;0.00;0;-23340.648438
0.00;-47.00;0.00;0;-23287.945313
0.00;-47.00;0.00;0;-23235.480469
0.00;-47.00;0.00;0;-23183.236328
0.00;-47.00;0.00;0;-23131.222656
0.00;-47.00;0.00;0;-23079.439453
0.00;-47.00;0.00;0;-23027.880859
0.00;-47.00;0.00;0;-22950.982422
0.00;-47.00;0.00;0;-22874.595703
0.00;-47.00;0.00;0;-22823.951172
0.00;-47.00;0.00;0;-22773.529297
0.00;-47.00;0.00;0;-22723.324219
0.00;-47.00;0.00;0;-22673.343750
0.00;-47.00;0.00;0;-22623.582031
0.00;-47.00;0.00;0;-22574.046875
0.00;-47.00;0.00;0;-22524.718750
0.00;-47.00;0.00;0;-22475.595703
0.00;-47.00;0.00;0;-22426.687500
0.00;-47.00;0.00;0;-22377.998047
0.00;-47.00;0.00;0;-22329.519531
0.00;-47.00;0.00;0;-22281.253906
0.00;-47.00;0.00;0;-22233.203125
0.00;-47.00;0.00;0;-22161.521484
0.00;-47.00;0.00;0;-22090.300781
0.00;-47.00;0.00;0;-22043.048828
0.00;-47.00;0.00;0;-21995.980469
0.00;-47.00;0.00;0;-21949.111328
0.00;-47.00;0.00;0;-21902.447266
0.00;-47.00;0.00;0;-21855.984375
0.00;-47.00;0.00;0;-21809.712891
0.00;-47.00;0.00;0;-21763.640625
0.00;-47.00;0.00;0;-21717.763672
0.00;-47.00;0.00;0;-21672.083984
0.00;-47.00;0.00;0;-21626.597656
0.00;-47.00;0.00;0;-21581.298828
0.00;-46.99;0.00;0;-21536.187500
0.00;-46.99;0.00;0;-21491.277344
0.00;-46.99;0.00;0;-21424.279297
0.00;-46.99;0.00;0;-21379.837891
0.00;-46.99;0.00;0;-21335.580078
0.00;-46.99;0.00;0;-21291.501953
0.00;-46.99;0.00;0;-21247.605469
0.00;-46.99;0.00;0;-21182.107422
0.00;-46.99;0.00;0;-21138.664063
0.00;-46.99;0.00;0;-21095.388672
0.00;-46.99;0.00;0;-21052.287109
0.00;-46.99;0.00;0;-21009.361328
0.00;-46.99;0.00;0;-20966.607422
0.00;-46.99;0.00;0;-20924.027344
0.00;-46.99;0.00;0;-20881.621094
0.00;-46.99;0.00;0;-20839.388672
0.00;-46.99;0.00;0;-20797.326172
0.00;-46.99;0.00;0;-20755.429688
0.00;-46.99;0.00;0;-20713.701172
0.00;-46.99;0.00;0;-20672.138672
0.00;-46.99;0.00;0;-20630.742188
0.00;-46.99;0.00;0;-20589.519531
0.00;-46.99;0.00;0;-20528.019531
0.00;-46.99;0.00;0;-20466.878906
0.00;-46.99;0.00;0;-20426.310547
0.00;-46.99;0.00;0;-20365.779297
0.00;-46.99;0.00;0;-20225.976563
0.00;-46.99;0.00;0;-20146.927734
0.00;-46.99;0.00;0;-20088.031250
0.00;-46.99;0.00;0;-20048.941406
0.00;-46.99;0.00;0;-20010.000000
0.00;-46.99;0.00;0;-19971.212891
0.00;-46.99;0.00;0;-19932.580078
0.00;-46.99;0.00;0;-19894.095703
0.00;-46.99;0.00;0;-19855.765625
0.00;-46.99;0.00;0;-19817.582031
0.00;-46.99;0.00;0;-19779.537109
0.00;-46.99;0.00;0;-19741.640625
0.00;-46.99;0.00;0;-19703.892578
0.00;-46.99;0.00;0;-19647.554688
0.00;-46.99;0.00;0;-19591.544922
0.00;-46.99;0.00;0;-19554.375000
0.00;-46.99;0.00;0;-19517.341797
0.00;-46.99;0.00;0;-19480.445313
0.00;-46.99;0.00;0;-19443.695313
0.00;-46.99;0.00;0;-19407.083984
0.00;-46.99;0.00;0;-19370.621094
0.00;-46.99;0.00;0;-19334.289063
0.00;-46.99;0.00;0;-19298.093750
0.00;-46.99;0.00;0;-19262.033203
0.00;-46.99;0.00;0;-19226.107422
0.00;-46.99;0.00;0;-19190.314453
0.00;-46.99;0.00;0;-19154.654297
0.00;-46.99;0.00;0;-19119.130859
0.00;-46.99;0.00;0;-19083.744141
0.00;-46.99;0.00;0;-19048.488281
0.00;-46.99;0.00;0;-19013.363281
0.00;-46.99;0.00;0;-18978.365234
0.00;-46.99;0.00;0;-18943.498047
0.00;-46.99;0.00;0;-18908.761719
0.00;-46.99;0.00;0;-18874.150391
0.00;-46.99;0.00;0;-18839.673828
0.00;-46.99;0.00;0;-18805.328125
0.00;-46.99;0.00;0;-18771.103516
0.00;-46.99;0.00;0;-18736.994141
0.00;-46.99;0.00;0;-18703.007813
0.00;-46.99;0.00;0;-18669.125000
0.00;-46.99;0.00;0;-18635.359375
0.00;-46.99;0.00;0;-18601.722656
0.00;-46.99;0.00;0;-18568.226563
0.00;-46.99;0.00;0;-18534.878906
0.00;-46.99;0.00;0;-18501.671875
0.00;-46.99;0.00;0;-18468.593750
0.00;-46.99;0.00;0;-18435.636719
0.00;-46.99;0.00;0;-18402.792969
0.00;-46.99;0.00;0;-18370.068359
0.00;-46.99;0.00;0;-18337.464844
0.00;-46.99;0.00;0;-18304.984375
0.00;-46.99;0.00;0;-18272.617188
0.00;-46.99;0.00;0;-18240.363281
0.00;-46.99;0.00;0;-18208.212891
0.00;-46.99;0.00;0;-18176.166016
0.00;-46.99;0.00;0;-18144.240234
0.00;-46.99;0.00;0;-18112.437500
0.00;-46.99;0.00;0;-18080.753906
0.00;-46.99;0.00;0;-18049.179688
0.00;-46.99;0.00;0;-18017.708984
0.00;-46.99;0.00;0;-17986.349609
0.00;-46.99;0.00;0;-17955.099609
0.00;-46.99;0.00;0;-17923.951172
0.00;-46.99;0.00;0;-17892.900391
0.00;-46.99;0.00;0;-17861.949219
0.00;-46.99;0.00;0;-17831.101563
0.00;-46.99;0.00;0;-17800.357422
0.00;-46.99;0.00;0;-17769.707031
0.00;-46.99;0.00;0;-17739.160156
0.00;-46.99;0.00;0;-17708.720703
0.00;-46.99;0.00;0;-17678.378906
0.00;-46.99;0.00;0;-17648.138672
0.00;-46.99;0.00;0;-17618.005859
0.00;-46.99;0.00;0;-17587.966797
0.00;-46.99;0.00;0;-17558.023438
0.00;-46.99;0.00;0;-17528.173828
0.00;-46.99;0.00;0;-17498.429688
0.00;-46.99;0.00;0;-17468.789063
0.00;-46.99;0.00;0;-17439.251953
0.00;-46.99;0.00;0;-17409.816406
0.00;-46.99;0.00;0;-17395.130859
0.00;-46.99;0.00;0;-17365.837891
0.00;-46.99;0.00;0;-17336.636719
0.00;-46.99;0.00;0;-17307.529297
0.00;-46.99;0.00;0;-17278.529297
0.00;-46.99;0.00;0;-17264.056641
0.00;-46.99;0.00;0;-17235.193359
0.00;-46.99;0.00;0;-17220.798828
0.00;-46.99;0.00;0;-17192.078125
0.00;-46.99;0.00;0;-17163.455078
0.00;-46.99;0.00;0;-17149.179688
0.00;-46.99;0.00;0;-17120.703125
0.00;-46.99;0.00;0;-17092.324219
0.00;-46.99;0.00;0;-17064.041016
0.00;-46.99;0.00;0;-17035.851563
0.00;-46.99;0.00;0;-17007.767578
0.00;-46.99;0.00;0;-16979.779297
0.00;-46.99;0.00;0;-16951.880859
0.00;-46.99;0.00;0;-16924.076172
0.00;-46.99;0.00;0;-16882.535156
0.00;-46.99;0.00;0;-16854.958984
0.00;-46.99;0.00;0;-16827.466797
0.00;-46.99;0.00;0;-16800.060547
0.00;-46.99;0.00;0;-16772.734375
0.00;-46.99;0.00;0;-16745.498047
0.00;-46.99;0.00;0;-16731.914063
0.00;-46.99;0.00;0;-16704.812500
0.00;-46.99;0.00;0;-16677.789063
0.00;-46.99;0.00;0;-16664.308594
0.00;-46.99;0.00;0;-16637.410156
0.00;-46.99;0.00;0;-16610.603516
0.00;-46.99;0.00;0;-16583.896484
0.00;-46.99;0.00;0;-16570.576172
0.00;-46.99;0.00;0;-16544.005859
0.00;-46.99;0.00;0;-16517.527344
0.00;-46.99;0.00;0;-16491.150391
0.00;-46.99;0.00;0;-16451.738281
0.00;-46.99;0.00;0;-16438.673828
0.00;-46.99;0.00;0;-16412.562500
0.00;-46.99;0.00;0;-16399.539063
0.00;-46.99;0.00;0;-16373.546875
0.00;-46.99;0.00;0;-16347.633789
0.00;-46.99;0.00;0;-16334.705078
0.00;-46.99;0.00;0;-16308.909180
0.00;-46.99;0.00;0;-16283.195313
0.00;-46.99;0.00;0;-16270.370117
0.00;-46.99;0.00;0;-16244.774414
0.00;-46.99;0.00;0;-16219.260742
0.00;-46.99;0.00;0;-16206.529297
0.00;-46.99;0.00;0;-16181.132813
0.00;-46.99;0.00;0;-16155.813477
0.00;-46.99;0.00;0;-16143.184570
0.00;-46.99;0.00;0;-16117.981445
0.00;-46.99;0.00;0;-16092.859375
0.00;-46.99;0.00;0;-16080.327148
0.00;-46.99;0.00;0;-16055.325195
0.00;-46.99;0.00;0;-16030.398438
0.00;-46.99;0.00;0;-16017.963867
0.00;-46.99;0.00;0;-15993.153320
0.00;-46.99;0.00;0;-15968.416992
0.00;-46.99;0.00;0;-15956.077148
0.00;-46.99;0.00;0;-15931.457031
0.00;-46.99;0.00;0;-15906.911133
0.00;-46.99;0.00;0;-15894.666992
0.00;-46.99;0.00;0;-15870.234375
0.00;-46.99;0.00;0;-15845.875977
0.00;-46.99;0.00;0;-15833.725586
0.00;-46.99;0.00;0;-15809.478516
0.00;-46.99;0.00;0;-15785.307617
0.00;-46.99;0.00;0;-15761.200195
0.00;-46.99;0.00;0;-15749.187500
0.00;-46.99;0.00;0;-15725.195313
0.00;-46.99;0.00;0;-15701.278320
0.00;-46.99;0.00;0;-15677.435547
0.00;-46.99;0.00;0;-15653.664063
0.00;-46.99;0.00;0;-15641.807617
0.00;-46.99;0.00;0;-15618.146484
0.00;-46.99;0.00;0;-15594.556641
0.00;-46.99;0.00;0;-15582.789063
0.00;-46.99;0.00;0;-15559.309570
0.00;-46.99;0.00;0;-15535.897461
0.00;-46.99;0.00;0;-15524.218750
0.00;-46.99;0.00;0;-15500.909180
0.00;-46.99;0.00;0;-15477.667969
0.00;-46.99;0.00;0;-15466.075195
0.00;-46.99;0.00;0;-15442.935547
0.00;-46.99;0.00;0;-15419.865234
0.00;-46.99;0.00;0;-15396.863281
0.00;-46.99;0.00;0;-15373.927734
0.00;-46.99;0.00;0;-15362.484375
0.00;-46.99;0.00;0;-15339.648438
0.00;-46.99;0.00;0;-15316.878906
0.00;-46.99;0.00;0;-15204.002930
0.00;-46.99;0.00;0;-14907.393555
0.00;-46.99;0.00;0;-14875.150391
0.00;-46.99;0.00;0;-14853.732422
0.00;-46.99;0.00;0;-14832.376953
0.00;-46.99;0.00;0;-14811.088867
0.00;-46.99;0.00;0;-14789.868164
0.00;-46.99;0.00;0;-14768.717773
0.00;-46.99;0.00;0;-14747.629883
0.00;-46.99;0.00;0;-14726.601563
0.00;-46.99;0.00;0;-14705.632813
0.00;-46.99;0.00;0;-14684.721680
0.00;-46.99;0.00;0;-14663.862305
0.00;-46.99;0.00;0;-14643.062500
0.00;-46.99;0.00;0;-14622.318359
0.00;-46.99;0.00;0;-14601.634766
0.00;-46.99;0.00;0;-14581.013672
0.00;-46.99;0.00;0;-14560.449219
0.00;-46.99;0.00;0;-14539.942383
0.00;-46.99;0.00;0;-14519.493164
0.00;-46.99;0.00;0;-14499.099609
0.00;-46.99;0.00;0;-14478.764648
0.00;-46.99;0.00;0;-14458.492188
0.00;-46.99;0.00;0;-14438.276367
0.00;-46.99;0.00;0;-14418.114258
0.00;-46.99;0.00;0;-14398.004883
0.00;-46.99;0.00;0;-14377.955078
0.00;-46.99;0.00;0;-14357.962891
0.00;-46.99;0.00;0;-14338.034180
0.00;-46.99;0.00;0;-14318.164063
0.00;-46.99;0.00;0;-14298.350586
0.00;-46.99;0.00;0;-14278.596680
0.00;-46.99;0.00;0;-14258.903320
0.00;-46.99;0.00;0;-14249.080078
0.00;-46.99;0.00;0;-14229.475586
0.00;-46.99;0.00;0;-14209.927734
0.00;-46.99;0.00;0;-14190.428711
0.00;-46.99;0.00;0;-14170.980469
0.00;-46.99;0.00;0;-14151.584961
0.00;-46.99;0.00;0;-14132.242188
0.00;-46.99;0.00;0;-14112.955078
0.00;-46.99;0.00;0;-14093.723633
0.00;-46.99;0.00;0;-14074.543945
0.00;-46.99;0.00;0;-14055.415039
0.00;-46.99;0.00;0;-14036.338867
0.00;-46.99;0.00;0;-14017.315430
0.00;-46.99;0.00;0;-13998.338867
0.00;-46.99;0.00;0;-13979.413086
0.00;-46.99;0.00;0;-13960.539063
0.00;-46.99;0.00;0;-13941.713867
0.00;-46.99;0.00;0;-13922.940430
0.00;-46.99;0.00;0;-13904.217773
0.00;-46.99;0.00;0;-13885.548828
0.00;-46.99;0.00;0;-13866.923828
0.00;-46.99;0.00;0;-13848.353516
0.00;-46.99;0.00;0;-13829.833008
0.00;-46.99;0.00;0;-13811.356445
0.00;-46.99;0.00;0;-13792.925781
0.00;-46.99;0.00;0;-13774.546875
0.00;-46.99;0.00;0;-13756.211914
0.00;-46.99;0.00;0;-13737.925781
0.00;-46.99;0.00;0;-13719.689453
0.00;-46.99;0.00;0;-13701.502930
0.00;-46.99;0.00;0;-13683.367188
0.00;-46.99;0.00;0;-13665.277344
